BusinessEntityID,TotalPurchaseYTD,DateFirstPurchase,BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned
15354,1130.99,2004-03-27 00:00:00.000,1960-07-17 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
15640,107.59,2004-05-25 00:00:00.000,1961-05-24 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
15818,830.4918,2002-01-25 00:00:00.000,1959-01-07 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
15571,-1692,2004-04-06 00:00:00.000,1960-04-27 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
15711,30.31,2003-10-17 00:00:00.000,1961-07-12 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
15804,-2071.4192,2002-12-11 00:00:00.000,1960-03-01 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
15993,346.49,2003-03-01 00:00:00.000,1960-09-18 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
16170,24.99,2004-01-28 00:00:00.000,1960-05-06 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
16190,1179.86,2002-05-09 00:00:00.000,1961-04-24 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
16112,-1848.3,2002-03-20 00:00:00.000,1962-03-04 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
16219,1666,2004-03-14 00:00:00.000,1960-09-20 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
16269,2402.34,2001-08-12 00:00:00.000,1962-05-05 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
16408,-1120.49,2003-09-13 00:00:00.000,1959-09-27 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
16172,1066.5,2003-12-25 00:00:00.000,1960-11-08 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
16320,1085.5,2003-12-14 00:00:00.000,1961-06-16 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
16398,1066.5,2002-09-30 00:00:00.000,1962-03-09 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
16601,2.7,2003-12-31 00:00:00.000,1961-11-16 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
16737,-29.99,2004-01-30 00:00:00.000,1961-07-22 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
16630,583.3504,2002-12-03 00:00:00.000,1960-03-26 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
16724,1666,2004-02-26 00:00:00.000,1962-06-24 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
16852,105.3836,2001-12-23 00:00:00.000,1960-12-02 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
16793,-2319.99,2004-06-01 00:00:00.000,1962-08-28 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
16929,-21.98,2004-01-30 00:00:00.000,1962-07-05 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
17016,1130.99,2003-12-18 00:00:00.000,1961-09-08 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
17056,3589.31,2002-05-13 00:00:00.000,1960-06-05 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
17350,-539.99,2004-01-22 00:00:00.000,1962-01-26 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
17361,11.97,2003-10-30 00:00:00.000,1962-12-14 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
17273,531,2004-05-09 00:00:00.000,1960-10-18 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
17179,1085.5,2004-03-08 00:00:00.000,1960-07-12 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
15072,-0.01,2004-06-28 00:00:00.000,1960-03-03 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
16810,23.19,2004-06-25 00:00:00.000,1960-11-28 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
17563,530.48,2004-03-08 00:00:00.000,1961-06-17 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
17584,-445.585,2002-12-07 00:00:00.000,1960-06-26 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
17956,62.48,2004-02-10 00:00:00.000,1960-10-14 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
17765,5,2003-12-13 00:00:00.000,1960-01-07 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
17883,-2071.4192,2003-06-01 00:00:00.000,1960-12-04 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
17941,15.98,2003-11-26 00:00:00.000,1960-07-16 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
18111,0.48,2004-02-27 00:00:00.000,1957-01-09 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
18031,-1120.49,2004-06-08 00:00:00.000,1961-07-20 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
18247,-1010.93,2001-11-01 00:00:00.000,1962-06-06 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
18259,570.98,2003-09-04 00:00:00.000,1960-05-15 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
18364,531,2003-12-25 00:00:00.000,1962-10-05 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
18403,-539.99,2004-05-10 00:00:00.000,1961-10-08 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
18879,108.27,2003-08-10 00:00:00.000,1960-08-01 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
18823,1665.9975,2002-10-11 00:00:00.000,1960-08-16 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
18969,1676,2004-04-22 00:00:00.000,1960-05-06 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
19148,-10.01,2003-09-12 00:00:00.000,1960-09-20 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
19135,-30,2003-12-01 00:00:00.000,1957-07-06 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
18567,-25,2004-02-27 00:00:00.000,1961-05-13 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
18365,2281.96,2004-06-07 00:00:00.000,1962-11-03 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
19329,1085.5,2002-09-20 00:00:00.000,1962-10-28 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
19417,568.98,2004-06-05 00:00:00.000,1961-03-06 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
19494,-2443.35,2002-10-25 00:00:00.000,1960-07-14 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
19525,1085.4975,2003-02-05 00:00:00.000,1960-03-15 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
19384,1179.86,2003-07-17 00:00:00.000,1961-02-10 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
19452,45.5,2003-11-10 00:00:00.000,1960-04-27 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
19515,39.99,2003-11-12 00:00:00.000,1960-10-02 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
19654,-782.99,2003-05-26 00:00:00.000,1960-01-13 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
19609,1745.99,2003-11-21 00:00:00.000,1960-10-27 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
19671,-3578.27,2001-08-24 00:00:00.000,1962-03-16 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
19771,-3578.27,2001-09-23 00:00:00.000,1962-03-11 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
19570,36.58,2003-08-23 00:00:00.000,1960-11-10 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
19687,3550.82,2002-05-08 00:00:00.000,1960-04-07 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
19802,62.1204,2003-03-08 00:00:00.000,1961-05-08 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
19889,32.04,2004-06-02 00:00:00.000,1960-02-08 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
19612,194.3736,2001-12-21 00:00:00.000,1960-11-24 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
19914,-3578.27,2001-09-07 00:00:00.000,1960-07-04 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
20075,1085.5,2004-06-22 00:00:00.000,1960-02-10 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
20036,-539.99,2004-06-15 00:00:00.000,1961-06-24 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
19892,-1700.99,2003-11-22 00:00:00.000,1961-07-06 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
20003,-1061.075,2003-06-01 00:00:00.000,1960-04-08 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
20057,1114.48,2004-05-27 00:00:00.000,1961-02-15 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
19811,1238.33,2003-07-03 00:00:00.000,1961-08-26 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
20251,49.03,2003-08-21 00:00:00.000,1961-02-06 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
20360,-1120.49,2003-06-01 00:00:00.000,1960-07-22 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
20405,2375.08,2002-01-20 00:00:00.000,1959-05-26 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
20410,-1700.99,2004-02-18 00:00:00.000,1959-08-12 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
20505,518.5,2004-03-01 00:00:00.000,1960-05-26 00:00:00.000,"M","50001-75000","M",1,0,"Partial College","Skilled Manual",True,1
20720,1694.9775,2002-10-16 00:00:00.000,1961-11-19 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
20739,4691.05,2001-11-25 00:00:00.000,1962-09-09 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
20557,1745.99,2003-11-30 00:00:00.000,1961-04-11 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
20774,-13.01,2003-08-30 00:00:00.000,1961-06-12 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
20623,-2328.43,2002-04-30 00:00:00.000,1960-10-05 00:00:00.000,"M","50001-75000","F",1,0,"Partial College","Skilled Manual",True,1
2457,-69.99,2003-11-14 00:00:00.000,1973-02-07 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
2825,22.7,2004-07-16 00:00:00.000,1973-05-10 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
2959,27.7,2004-04-19 00:00:00.000,1973-02-19 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
2728,-69.99,2003-12-10 00:00:00.000,1973-09-13 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
2828,-5,2004-06-22 00:00:00.000,1973-07-25 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
3737,-0.01,2003-08-10 00:00:00.000,1973-10-13 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
3713,22.7,2003-12-15 00:00:00.000,1971-07-05 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
3718,26.69,2004-05-21 00:00:00.000,1971-04-25 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
3676,26.69,2004-05-29 00:00:00.000,1971-03-22 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
4357,2182.97,2002-04-07 00:00:00.000,1973-07-03 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
4471,-4.99,2004-01-29 00:00:00.000,1973-07-07 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
4972,-69.99,2003-10-30 00:00:00.000,1973-11-04 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
5042,2281.98,2002-06-20 00:00:00.000,1973-03-27 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
6007,20,2003-12-27 00:00:00.000,1973-02-16 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
6065,-122.41,2003-10-12 00:00:00.000,1972-05-22 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
6553,-9.99,2003-12-03 00:00:00.000,1973-02-05 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
6452,747.51,2002-08-02 00:00:00.000,1973-03-28 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
6693,1666,2004-05-06 00:00:00.000,1973-11-03 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
7209,30.99,2004-02-06 00:00:00.000,1972-06-19 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
7201,-26.01,2004-03-11 00:00:00.000,1971-01-16 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
7764,-69.99,2003-09-25 00:00:00.000,1973-10-21 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
7941,-3578.27,2001-11-17 00:00:00.000,1973-02-07 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
8007,31.69,2004-06-28 00:00:00.000,1973-09-16 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
8232,747.51,2002-08-24 00:00:00.000,1972-02-14 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
8439,-31,2003-11-02 00:00:00.000,1934-10-01 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
8709,-127.73,2003-12-28 00:00:00.000,1973-10-24 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
8732,-29,2003-08-25 00:00:00.000,1973-04-17 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
9029,24,2004-02-27 00:00:00.000,1934-04-03 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
8935,-30,2004-06-18 00:00:00.000,1930-01-03 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
9284,-112.72,2003-08-08 00:00:00.000,1972-10-03 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
9741,32.69,2003-11-06 00:00:00.000,1973-09-02 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
10133,-31,2004-01-28 00:00:00.000,1934-02-08 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
10581,68.5,2004-04-27 00:00:00.000,1930-10-20 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
11639,-13.4,2004-03-03 00:00:00.000,1973-03-10 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
11619,24,2004-05-03 00:00:00.000,1973-03-06 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
11971,5,2004-01-21 00:00:00.000,1973-06-06 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
11961,31.69,2004-02-12 00:00:00.000,1972-08-20 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
12215,-17.5,2003-09-04 00:00:00.000,1933-04-11 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
12782,-32.6,2004-06-09 00:00:00.000,1972-05-06 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
12790,-50,2003-09-15 00:00:00.000,1973-04-05 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
12984,-69.99,2004-03-29 00:00:00.000,1973-07-08 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
13255,-32.6,2004-07-25 00:00:00.000,1972-03-21 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
13530,61,2004-06-22 00:00:00.000,1973-10-18 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
13602,-1.01,2003-11-19 00:00:00.000,1973-07-25 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
13729,-4.99,2004-07-23 00:00:00.000,1973-07-10 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
13891,1085.5,2003-07-25 00:00:00.000,1973-04-20 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
14289,-6.49,2003-11-03 00:00:00.000,1973-06-08 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
14639,-24.99,2003-10-07 00:00:00.000,1973-09-20 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
15190,110.99,2004-05-15 00:00:00.000,1973-11-06 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
15604,99.49,2003-08-19 00:00:00.000,1973-07-03 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
16152,12.69,2004-06-06 00:00:00.000,1973-04-20 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
16272,24.99,2004-04-12 00:00:00.000,1973-04-05 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
16614,1.6,2004-03-26 00:00:00.000,1973-06-08 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
15551,-1643.87,2003-01-25 00:00:00.000,1973-11-09 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
16824,785.4925,2003-02-14 00:00:00.000,1973-03-09 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
17163,-1.01,2004-01-02 00:00:00.000,1973-02-10 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
17335,61,2003-12-09 00:00:00.000,1973-08-23 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
17423,-28.99,2003-11-15 00:00:00.000,1973-07-12 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
17383,-131.72,2004-02-13 00:00:00.000,1934-08-03 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
17597,-30,2003-08-30 00:00:00.000,1934-08-12 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
17614,-69.99,2003-12-06 00:00:00.000,1973-04-28 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
17651,-1253.29,2002-04-10 00:00:00.000,1973-01-24 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
17658,-69.99,2003-08-25 00:00:00.000,1971-09-12 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
17773,49.49,2003-11-19 00:00:00.000,1973-05-18 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
17856,-50,2003-09-03 00:00:00.000,1972-08-19 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
17795,-1.01,2004-06-22 00:00:00.000,1972-01-09 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
17869,-32.6,2003-10-05 00:00:00.000,1973-11-06 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
17896,32.71,2003-11-27 00:00:00.000,1930-10-13 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
18163,1.6,2004-01-26 00:00:00.000,1973-07-18 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
18446,-1248.28,2002-03-27 00:00:00.000,1973-01-19 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Skilled Manual",True,0
19470,-21.01,2004-06-28 00:00:00.000,1973-03-26 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
19226,-24.99,2004-02-15 00:00:00.000,1973-04-21 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
19480,2317.7,2002-04-28 00:00:00.000,1973-04-12 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
20004,2253.47,2002-03-04 00:00:00.000,1973-06-14 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Skilled Manual",True,0
2677,60.97,2003-11-08 00:00:00.000,1936-07-25 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Clerical",True,0
2706,-41.01,2003-09-10 00:00:00.000,1935-06-17 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Clerical",True,0
3182,946.98,2002-11-27 00:00:00.000,1958-05-08 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Clerical",True,0
3396,-20,2004-02-04 00:00:00.000,1936-12-11 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Clerical",True,0
3869,42.69,2003-12-06 00:00:00.000,1935-02-15 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Clerical",True,0
3793,41,2004-01-28 00:00:00.000,1938-03-02 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Clerical",True,0
4668,-9.51,2003-09-24 00:00:00.000,1938-05-26 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Clerical",True,0
4772,-0.01,2003-11-18 00:00:00.000,1937-09-04 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Clerical",True,0
4191,-2049.0964,2003-03-08 00:00:00.000,1958-07-04 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Clerical",True,0
4840,-10.51,2003-08-09 00:00:00.000,1937-01-14 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Clerical",True,0
6779,-0.01,2003-08-15 00:00:00.000,1922-02-13 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Clerical",True,0
7028,-456.085,2003-05-24 00:00:00.000,1958-03-05 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Clerical",True,0
7245,-1700.9925,2003-05-02 00:00:00.000,1958-11-06 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Clerical",True,0
7922,-17.5,2003-09-03 00:00:00.000,1936-09-06 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Clerical",True,0
9069,518.98,2004-02-27 00:00:00.000,1943-05-13 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Clerical",True,0
10040,476.49,2004-03-30 00:00:00.000,1958-10-24 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Clerical",True,0
13194,-49.99,2003-10-18 00:00:00.000,1958-05-02 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Clerical",True,0
13549,700.555,2003-04-25 00:00:00.000,1958-04-10 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Clerical",True,0
14256,754.545,2003-04-26 00:00:00.000,1958-07-11 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Clerical",True,0
14616,719.5,2002-01-30 00:00:00.000,1958-03-17 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Clerical",True,0
14813,-4,2004-03-29 00:00:00.000,1942-12-28 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Clerical",True,0
15187,-1342.085,2002-12-03 00:00:00.000,1938-07-26 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Clerical",True,0
15429,1066.5,2003-05-23 00:00:00.000,1958-03-04 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Clerical",True,0
16281,-1248.28,2002-01-18 00:00:00.000,1943-11-18 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Clerical",True,0
15526,-782.99,2002-09-30 00:00:00.000,1943-12-04 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Clerical",True,0
17074,30.99,2003-09-20 00:00:00.000,1937-12-02 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Clerical",True,0
17092,-2758.79,2002-02-27 00:00:00.000,1958-03-12 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Clerical",True,0
17352,-131.72,2004-03-17 00:00:00.000,1943-09-25 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Clerical",True,0
18428,-20.01,2004-03-11 00:00:00.000,1958-04-03 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Clerical",True,0
18856,-50,2003-12-08 00:00:00.000,1923-08-03 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Clerical",True,0
19050,2464.9418,2001-10-28 00:00:00.000,1942-12-20 00:00:00.000,"M","25001-50000","M",1,0,"Graduate Degree","Clerical",True,0
19743,-29.99,2004-01-08 00:00:00.000,1935-05-08 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Clerical",True,0
20589,5,2004-01-22 00:00:00.000,1942-03-19 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Clerical",True,0
20548,-124.02,2004-03-09 00:00:00.000,1938-04-24 00:00:00.000,"M","25001-50000","F",1,0,"Graduate Degree","Clerical",True,0
3857,21,2003-11-16 00:00:00.000,1962-01-11 00:00:00.000,"M","0-25000","M",1,0,"Graduate Degree","Manual",True,0
4047,1.7,2004-06-27 00:00:00.000,1962-08-09 00:00:00.000,"M","0-25000","M",1,0,"Graduate Degree","Manual",True,0
